title,year_x,rotten tomatoes,netflix,hulu,prime video,disney+,movieId,genres,userId,rating
Ghost,2020,45/100,0,0,1,0,587.0,Comedy|Drama|Fantasy|Romance|Thriller,124773.0,2.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,80684.0,4.0
Blast from the Past,1999,70/100,0,1,0,0,2496.0,Comedy|Romance,107326.0,3.0
Star Wars: Episode I - The Phantom Menace,1999,79/100,0,0,0,1,2628.0,Action|Adventure|Sci-Fi,68667.0,5.0
Reign of Fire,2002,72/100,0,0,1,0,5463.0,Action|Adventure|Fantasy,21931.0,1.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,127998.0,3.5
Rear Window,1954,85/100,0,0,1,0,904.0,Mystery|Thriller,6371.0,4.5
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,93493.0,3.5
Seabiscuit,2003,72/100,0,1,0,0,6565.0,Drama,21780.0,4.0
Small Soldiers,1998,69/100,0,0,1,0,1920.0,Animation|Children|Fantasy|War,131277.0,2.0
Unbreakable,2000,82/100,0,0,1,0,3994.0,Drama|Sci-Fi,122164.0,5.0
Mortal Kombat,1995,69/100,1,0,0,0,44.0,Action|Adventure|Fantasy,68138.0,2.0
Austin Powers in Goldmember,2002,74/100,1,0,0,0,5481.0,Comedy,134690.0,0.5
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,66115.0,4.5
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,89504.0,4.0
Congo,1995,65/100,1,0,0,0,160.0,Action|Adventure|Mystery|Sci-Fi,5691.0,0.5
Black and White,1999,54/100,0,1,0,0,3509.0,Drama,121365.0,3.5
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,104369.0,3.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,13807.0,4.5
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,83443.0,4.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,5425.0,3.0
Tropic Thunder,2008,80/100,0,0,1,0,61132.0,Action|Adventure|Comedy|War,117814.0,4.0
Mulan,1998,81/100,0,0,0,1,1907.0,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,14683.0,4.5
Cinderella,1965,59/100,0,0,1,1,1022.0,Animation|Children|Fantasy|Musical|Romance,90431.0,5.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,116762.0,5.0
Highlander,1986,76/100,0,0,1,0,1275.0,Action|Adventure|Fantasy,32175.0,3.5
Ulee's Gold,1997,58/100,0,0,1,0,1633.0,Drama,122834.0,4.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,68706.0,5.0
Battlefield Earth,2000,51/100,1,0,0,0,3593.0,Action|Sci-Fi,113075.0,3.5
Alive,1993,73/100,0,1,0,0,3250.0,Drama,40058.0,3.0
Love Actually,2003,82/100,1,0,0,0,6942.0,Comedy|Drama|Romance,120017.0,2.5
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,28780.0,3.0
Grizzly Man,2005,73/100,0,0,1,0,34542.0,Documentary,118882.0,3.0
Akira,1988,81/100,0,1,0,0,1274.0,Action|Adventure|Animation|Sci-Fi,29471.0,2.5
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,104404.0,4.0
Steamboat Willie,1928,64/100,0,0,0,1,2102.0,Animation|Children|Comedy|Musical,68838.0,1.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,54347.0,4.5
Austin Powers: International Man of Mystery,1997,78/100,1,0,0,0,1517.0,Action|Adventure|Comedy,5173.0,4.0
Django Unchained,2012,89/100,1,0,0,0,99114.0,Action|Drama|Western,93757.0,5.0
Pinocchio,2019,72/100,0,0,1,1,596.0,Animation|Children|Fantasy|Musical,18611.0,4.0
Mulan,1998,81/100,0,0,0,1,1907.0,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,106663.0,2.0
Snatch,2000,87/100,0,0,1,0,4011.0,Comedy|Crime|Thriller,78879.0,3.5
Much Ado About Nothing,2016,49/100,1,0,0,0,497.0,Comedy|Romance,78037.0,4.0
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,57666.0,4.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,83852.0,5.0
Up,2009,88/100,0,0,0,1,68954.0,Adventure|Animation|Children|Drama,35866.0,4.5
Sin City,2019,32/100,1,0,0,0,32587.0,Action|Crime|Film-Noir|Mystery|Thriller,83622.0,2.5
Hard Candy,2005,75/100,0,0,1,0,44974.0,Drama|Thriller,61616.0,3.0
To Catch a Thief,1955,74/100,0,0,1,0,933.0,Crime|Mystery|Romance|Thriller,115130.0,5.0
Rudy,1993,74/100,0,0,1,0,524.0,Drama,98869.0,4.0
Cliffhanger,1993,71/100,0,1,0,0,434.0,Action|Adventure|Thriller,81525.0,5.0
Ran,1985,79/100,0,0,1,0,1217.0,Drama|War,44241.0,4.0
Ran,1985,79/100,0,0,1,0,1217.0,Drama|War,28657.0,4.0
Alice in Wonderland,1951,77/100,0,0,0,1,1032.0,Adventure|Animation|Children|Fantasy|Musical,10790.0,3.0
Black Beauty,2020,58/100,0,0,0,1,421.0,Adventure|Children|Drama,80243.0,3.0
Ordinary People,2016,56/100,1,1,0,0,1956.0,Drama,47452.0,5.0
Slumdog Millionaire,2008,85/100,0,1,0,0,63082.0,Crime|Drama|Romance,55849.0,4.5
"Honey, I Shrunk the Kids",1989,72/100,0,0,0,1,2054.0,Adventure|Children|Comedy|Fantasy|Sci-Fi,86402.0,3.0
X-Men: The Last Stand,2006,78/100,0,0,0,1,45499.0,Action|Sci-Fi|Thriller,39926.0,2.5
Cargo,2017,84/100,1,0,0,0,77795.0,Sci-Fi,72010.0,4.0
Mad Max,1979,76/100,1,0,0,0,3702.0,Action|Adventure|Sci-Fi,100418.0,4.0
First Kid,1996,56/100,0,0,0,1,881.0,Children|Comedy,79902.0,4.0
Hard Candy,2005,75/100,0,0,1,0,44974.0,Drama|Thriller,9473.0,2.5
X-Men: The Last Stand,2006,78/100,0,0,0,1,45499.0,Action|Sci-Fi|Thriller,49754.0,5.0
Resident Evil: Apocalypse,2004,74/100,0,1,1,0,8861.0,Action|Horror|Sci-Fi|Thriller,103465.0,3.5
Snow White and the Seven Dwarfs,1937,78/100,0,0,0,1,594.0,Animation|Children|Drama|Fantasy|Musical,135056.0,4.0
The Count of Monte Cristo,1996,39/100,0,0,1,0,5064.0,Action|Adventure|Drama|Romance|Thriller,20311.0,4.5
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,66614.0,5.0
Shrek,2001,85/100,0,1,0,0,4306.0,Adventure|Animation|Children|Comedy|Fantasy|Romance,132145.0,4.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,105860.0,4.0
Crimson Tide,1995,76/100,0,0,1,0,161.0,Drama|Thriller|War,21405.0,4.0
Mary Poppins,1964,96/100,0,0,0,1,1028.0,Children|Comedy|Fantasy|Musical,99661.0,3.5
Hellboy,2004,78/100,0,0,1,0,7373.0,Action|Adventure|Fantasy|Horror,92516.0,4.0
Mission: Impossible - Ghost Protocol,2011,81/100,0,1,0,0,91630.0,Action|Adventure|Thriller|IMAX,62633.0,1.5
L!fe Happens,2011,58/100,0,1,0,0,93946.0,Comedy,40880.0,2.5
Pirates of the Caribbean: Dead Man's Chest,2006,82/100,0,0,0,1,45722.0,Action|Adventure|Fantasy,32495.0,2.5
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,14183.0,5.0
Philomena,2013,74/100,1,0,0,0,106438.0,Comedy|Drama,19876.0,3.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,3703.0,4.5
Anacondas: The Hunt for the Blood Orchid,2004,60/100,0,1,1,0,8830.0,Adventure|Drama|Horror|Sci-Fi|Thriller,132210.0,3.5
Bend It Like Beckham,2002,71/100,0,0,0,1,6218.0,Comedy|Drama|Romance,130112.0,3.0
Peter Pan,1953,76/100,0,0,0,1,7164.0,Action|Adventure|Children|Fantasy,126587.0,2.5
Mary Poppins,1964,96/100,0,0,0,1,1028.0,Children|Comedy|Fantasy|Musical,46925.0,4.0
Chicken Run,2000,76/100,0,0,1,0,3751.0,Animation|Children|Comedy,37239.0,3.0
National Lampoon's Van Wilder,2002,72/100,0,1,0,0,5283.0,Comedy,14606.0,4.5
Philadelphia,1993,79/100,0,0,1,0,508.0,Drama,134905.0,2.5
"I, Robot",2004,82/100,0,0,1,0,8644.0,Action|Adventure|Sci-Fi|Thriller,19020.0,3.5
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,136973.0,4.0
Snatch,2000,87/100,0,0,1,0,4011.0,Comedy|Crime|Thriller,118845.0,5.0
Big Fish,2003,84/100,0,1,1,0,7147.0,Drama|Fantasy|Romance,32514.0,3.5
Toy Story 3,2010,86/100,0,0,0,1,78499.0,Adventure|Animation|Children|Comedy|Fantasy|IMAX,111751.0,4.5
Splash,1984,69/100,0,0,0,1,2100.0,Comedy|Fantasy|Romance,36112.0,4.0
Disclosure,2020,69/100,1,0,0,0,225.0,Drama|Thriller,45621.0,4.0
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,76324.0,4.0
A.I. Artificial Intelligence,2001,79/100,0,0,1,0,4370.0,Adventure|Drama|Sci-Fi,111912.0,4.0
Superbad,2007,83/100,1,0,0,0,54503.0,Comedy,115275.0,4.0
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,113182.0,2.5
Star Trek: First Contact,1996,77/100,0,1,0,0,1356.0,Action|Adventure|Sci-Fi|Thriller,817.0,5.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,48399.0,4.0
Sin City,2019,32/100,1,0,0,0,32587.0,Action|Crime|Film-Noir|Mystery|Thriller,75106.0,2.0
"Dancer, Texas Pop. 81",1998,52/100,0,0,1,0,1870.0,Comedy|Drama,92070.0,4.0
It's a Wonderful Life,1946,84/100,0,0,1,0,953.0,Drama|Fantasy|Romance,129577.0,4.0
Batman Begins,2005,88/100,0,1,0,0,33794.0,Action|Crime|IMAX,100424.0,4.0
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,55926.0,3.0
Battle: Los Angeles,2011,70/100,1,0,0,0,85131.0,Action|Sci-Fi|War,115270.0,3.5
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,1263.0,4.5
Delicatessen,1991,74/100,0,0,1,0,1175.0,Comedy|Drama|Romance,36440.0,4.0
Midnight in Paris,2011,82/100,0,0,1,0,86882.0,Comedy|Fantasy|Romance,61917.0,3.5
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,95635.0,4.5
Ghost,2020,45/100,0,0,1,0,587.0,Comedy|Drama|Fantasy|Romance|Thriller,19564.0,3.0
R100,2013,59/100,0,1,0,0,113300.0,Comedy|Drama,103068.0,3.0
What's Eating Gilbert Grape,1993,78/100,1,0,0,0,337.0,Drama,116689.0,3.5
Crimson Tide,1995,76/100,0,0,1,0,161.0,Drama|Thriller|War,131962.0,5.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,43188.0,3.5
Taxi Driver,2015,41/100,1,0,0,0,111.0,Crime|Drama|Thriller,34576.0,3.5
Legally Blonde,2001,75/100,1,0,0,0,4447.0,Comedy|Romance,92719.0,1.0
Billy Madison,1995,73/100,0,1,0,0,216.0,Comedy,36276.0,4.0
Bee Movie,2007,71/100,1,0,0,0,55768.0,Animation|Comedy,129354.0,3.0
House Arrest,2019,50/100,1,0,1,0,840.0,Children|Comedy,49347.0,4.0
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,45026.0,5.0
Accepted,2006,71/100,1,0,0,0,47518.0,Comedy,83297.0,3.0
Beetlejuice,1988,81/100,0,1,0,0,2174.0,Comedy|Fantasy,30011.0,4.0
Heathers,1989,75/100,0,1,1,0,1285.0,Comedy,3171.0,4.0
Deuce Bigalow: Male Gigolo,1999,66/100,0,0,1,0,3146.0,Comedy,60273.0,2.0
Bedknobs and Broomsticks,1971,68/100,0,0,0,1,1031.0,Adventure|Children|Musical,1463.0,2.0
"I, Robot",2004,82/100,0,0,1,0,8644.0,Action|Adventure|Sci-Fi|Thriller,23053.0,4.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,30418.0,5.0
Slumdog Millionaire,2008,85/100,0,1,0,0,63082.0,Crime|Drama|Romance,70902.0,4.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,67584.0,3.0
Rear Window,1954,85/100,0,0,1,0,904.0,Mystery|Thriller,120306.0,4.5
Bringing Out the Dead,1999,69/100,0,0,1,0,2976.0,Drama,28466.0,2.0
Skyfall,2012,84/100,0,1,0,0,96079.0,Action|Adventure|Thriller|IMAX,13325.0,4.0
Mallrats,1995,74/100,0,0,1,0,180.0,Comedy|Romance,24830.0,3.0
Young Sherlock Holmes,1985,65/100,0,1,0,0,2414.0,Action|Adventure|Children|Fantasy|Mystery|Thriller,118174.0,4.0
Every Little Step,2008,56/100,0,0,1,0,68838.0,Documentary,54057.0,4.0
Splash,1984,69/100,0,0,0,1,2100.0,Comedy|Fantasy|Romance,37988.0,3.0
Eye for an Eye,2019,76/100,1,0,0,0,61.0,Drama|Thriller,57375.0,4.0
Tropic Thunder,2008,80/100,0,0,1,0,61132.0,Action|Adventure|Comedy|War,28837.0,3.5
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,6988.0,1.5
Austin Powers in Goldmember,2002,74/100,1,0,0,0,5481.0,Comedy,111176.0,1.0
Iron Man 2,2010,82/100,0,0,0,1,77561.0,Action|Adventure|Sci-Fi|Thriller|IMAX,49541.0,3.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,63572.0,4.0
Shrek,2001,85/100,0,1,0,0,4306.0,Adventure|Animation|Children|Comedy|Fantasy|Romance,132995.0,4.0
Annie,1999,62/100,0,0,0,1,4039.0,Children|Musical,63391.0,3.5
Star Trek II: The Wrath of Khan,1982,77/100,0,1,0,0,1374.0,Action|Adventure|Sci-Fi|Thriller,97788.0,5.0
Dangerous Minds,1995,69/100,0,1,0,0,31.0,Drama,125907.0,2.0
Guardians of the Galaxy,2014,89/100,0,0,0,1,112852.0,Action|Adventure|Sci-Fi,23124.0,4.5
Big Fish,2003,84/100,0,1,1,0,7147.0,Drama|Fantasy|Romance,53348.0,5.0
Cliffhanger,1993,71/100,0,1,0,0,434.0,Action|Adventure|Thriller,50669.0,1.0
Ghost,2020,45/100,0,0,1,0,587.0,Comedy|Drama|Fantasy|Romance|Thriller,18114.0,5.0
Finding Nemo,2003,87/100,0,0,0,1,6377.0,Adventure|Animation|Children|Comedy,93643.0,4.0
Soul Food,1997,63/100,0,1,0,0,1621.0,Drama,21428.0,4.0
Rear Window,1954,85/100,0,0,1,0,904.0,Mystery|Thriller,97152.0,5.0
Top Secret!,1984,73/100,0,0,1,0,5500.0,Comedy,50297.0,4.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,8147.0,4.0
Jacob's Ladder,2019,51/100,1,0,0,0,3476.0,Horror|Mystery,50113.0,3.0
What's Eating Gilbert Grape,1993,78/100,1,0,0,0,337.0,Drama,120777.0,4.0
Chicken Run,2000,76/100,0,0,1,0,3751.0,Animation|Children|Comedy,15496.0,3.5
Bob Roberts,1992,63/100,0,0,1,0,1171.0,Comedy,130707.0,3.0
The Count of Monte Cristo,1996,39/100,0,0,1,0,5064.0,Action|Adventure|Drama|Romance|Thriller,98168.0,5.0
Crimson Tide,1995,76/100,0,0,1,0,161.0,Drama|Thriller|War,100234.0,5.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,115701.0,3.5
Delicatessen,1991,74/100,0,0,1,0,1175.0,Comedy|Drama|Romance,37331.0,5.0
Eye for an Eye,2019,76/100,1,0,0,0,61.0,Drama|Thriller,114415.0,3.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,95237.0,4.5
Ninja Assassin,2009,68/100,1,0,0,0,72489.0,Action|Crime|Drama|Thriller,58806.0,3.5
Philadelphia,1993,79/100,0,0,1,0,508.0,Drama,61516.0,3.0
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,89815.0,4.5
Coyote Ugly,2000,70/100,0,1,0,0,3825.0,Comedy|Drama|Romance,14081.0,3.0
127 Hours,2010,81/100,0,1,0,0,81562.0,Adventure|Drama|Thriller,25856.0,4.0
Flubber,1997,66/100,0,0,0,1,1702.0,Children|Comedy|Fantasy,88870.0,2.0
His Girl Friday,1940,74/100,0,0,1,0,951.0,Comedy|Romance,21163.0,3.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,107117.0,4.5
Love Actually,2003,82/100,1,0,0,0,6942.0,Comedy|Drama|Romance,131382.0,4.0
Frozen River,2008,68/100,0,0,1,0,60943.0,Drama,52153.0,3.5
Dumbo,1941,75/100,0,0,0,1,1029.0,Animation|Children|Drama|Musical,35278.0,5.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,97692.0,2.5
Finding Nemo,2003,87/100,0,0,0,1,6377.0,Adventure|Animation|Children|Comedy,111936.0,3.0
Home Alone 3,1997,62/100,0,0,0,1,1707.0,Children|Comedy,117527.0,2.0
Cool Runnings,1993,75/100,0,0,0,1,1020.0,Comedy,68869.0,3.0
Delicatessen,1991,74/100,0,0,1,0,1175.0,Comedy|Drama|Romance,71820.0,4.0
Finding Nemo,2003,87/100,0,0,0,1,6377.0,Adventure|Animation|Children|Comedy,107253.0,3.5
James and the Giant Peach,1996,70/100,0,0,0,1,661.0,Adventure|Animation|Children|Fantasy|Musical,100469.0,3.0
Mulan,1998,81/100,0,0,0,1,1907.0,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,27461.0,3.5
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,38225.0,1.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,16137.0,5.0
Star Trek: First Contact,1996,77/100,0,1,0,0,1356.0,Action|Adventure|Sci-Fi|Thriller,44951.0,1.0
Star Wars: Episode I - The Phantom Menace,1999,79/100,0,0,0,1,2628.0,Action|Adventure|Sci-Fi,71641.0,1.0
Splash,1984,69/100,0,0,0,1,2100.0,Comedy|Fantasy|Romance,134.0,3.0
Arachnophobia,1990,70/100,0,1,0,0,2699.0,Comedy|Horror,84041.0,4.0
X-Men Origins: Wolverine,2009,78/100,0,0,0,1,68319.0,Action|Sci-Fi|Thriller,105756.0,4.5
Lady and the Tramp,1955,76/100,0,0,0,1,2080.0,Animation|Children|Comedy|Romance,51155.0,5.0
Broken Flowers,2005,73/100,0,1,0,0,34437.0,Comedy|Drama,14977.0,3.5
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,64150.0,5.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,41092.0,4.0
Star Trek II: The Wrath of Khan,1982,77/100,0,1,0,0,1374.0,Action|Adventure|Sci-Fi|Thriller,6021.0,3.0
There Will Be Blood,2007,84/100,1,0,0,0,56782.0,Drama|Western,50397.0,4.0
Red Dawn,2012,67/100,0,1,0,0,3441.0,Action|Drama|War,85558.0,4.0
Super Size Me,2004,72/100,0,0,1,0,8464.0,Comedy|Documentary|Drama,123604.0,5.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,102060.0,4.0
Twenty Bucks,1993,55/100,0,0,1,0,33988.0,Comedy,119757.0,4.0
Jack,1996,66/100,0,0,0,1,765.0,Comedy|Drama,22120.0,2.0
Tron,1982,74/100,0,0,0,1,2105.0,Action|Adventure|Sci-Fi,76972.0,3.0
Ice Age,2002,82/100,0,1,0,0,5218.0,Adventure|Animation|Children|Comedy,17884.0,5.0
State of Play,2009,76/100,1,0,0,0,68159.0,Crime|Drama|Thriller,103861.0,4.5
Bound,1996,72/100,0,1,0,0,866.0,Crime|Drama|Romance|Thriller,93353.0,4.0
Toy Story 2,1999,84/100,0,0,0,1,3114.0,Adventure|Animation|Children|Comedy|Fantasy,129255.0,4.0
Barbarella,1968,65/100,0,0,1,0,674.0,Adventure|Comedy|Sci-Fi,70946.0,5.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,52761.0,4.0
Bad Company,1972,59/100,0,1,1,0,384.0,Action|Crime|Drama,84965.0,4.0
Batman Begins,2005,88/100,0,1,0,0,33794.0,Action|Crime|IMAX,9819.0,3.0
Zombieland,2009,84/100,1,0,0,0,71535.0,Action|Comedy|Horror,102736.0,4.0
Brother Bear,2003,73/100,0,0,0,1,6889.0,Adventure|Animation|Children,58125.0,1.5
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,22407.0,2.5
28 Days Later,2002,83/100,0,1,0,0,6502.0,Action|Horror|Sci-Fi,96772.0,4.0
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,135378.0,4.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,4666.0,5.0
Fantastic Mr. Fox,2009,81/100,0,0,0,1,72226.0,Adventure|Animation|Children|Comedy|Crime,32514.0,4.0
Hellboy,2004,78/100,0,0,1,0,7373.0,Action|Adventure|Fantasy|Horror,929.0,3.0
Lemony Snicket's A Series of Unfortunate Events,2004,75/100,1,0,0,0,27706.0,Adventure|Children|Comedy|Fantasy,52106.0,4.0
Perfume: The Story of a Murderer,2006,78/100,0,0,1,0,48997.0,Crime|Drama|Thriller,84374.0,5.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,118113.0,3.0
Toy Story 2,1999,84/100,0,0,0,1,3114.0,Adventure|Animation|Children|Comedy|Fantasy,17127.0,0.5
Limitless,2017,41/100,1,0,0,0,84152.0,Sci-Fi|Thriller,55479.0,1.0
Batman Begins,2005,88/100,0,1,0,0,33794.0,Action|Crime|IMAX,95635.0,3.5
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,64502.0,5.0
Guardians of the Galaxy,2014,89/100,0,0,0,1,112852.0,Action|Adventure|Sci-Fi,22173.0,5.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,131488.0,4.0
Zack and Miri Make a Porno,2008,74/100,1,1,1,0,62434.0,Comedy|Drama|Romance,108619.0,4.0
Drive,2019,50/100,1,0,0,0,88129.0,Crime|Drama|Film-Noir|Thriller,115793.0,4.0
Air Force One,1997,75/100,1,0,0,0,1608.0,Action|Thriller,48641.0,4.5
Kingpin,1996,72/100,0,0,1,0,785.0,Comedy,9034.0,3.5
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,92262.0,4.0
Austin Powers: International Man of Mystery,1997,78/100,1,0,0,0,1517.0,Action|Adventure|Comedy,119575.0,4.0
2012,2009,75/100,1,1,0,0,72378.0,Action|Drama|Sci-Fi|Thriller,74136.0,2.0
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,53303.0,3.0
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,41412.0,3.0
Hellraiser,1987,74/100,0,0,1,0,3917.0,Horror,137272.0,3.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,49449.0,5.0
Congo,1995,65/100,1,0,0,0,160.0,Action|Adventure|Mystery|Sci-Fi,46838.0,3.0
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,91212.0,1.0
Stop Making Sense,1984,72/100,0,0,1,0,2859.0,Documentary|Musical,113068.0,5.0
Mr. Holland's Opus,1995,69/100,0,0,0,1,62.0,Drama,104414.0,3.0
Pocahontas,1995,75/100,0,0,0,1,48.0,Animation|Children|Drama|Musical|Romance,22402.0,1.0
Johnny English,2003,70/100,0,1,0,0,6550.0,Action|Comedy|Thriller,24940.0,3.0
Bloody Sunday,2002,71/100,0,1,0,0,5632.0,Drama,98875.0,3.5
Stay,2018,41/100,0,0,1,0,39427.0,Thriller,31181.0,4.0
Legend,2015,75/100,1,0,0,0,2143.0,Adventure|Fantasy|Romance,36866.0,5.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,113642.0,5.0
Tron,1982,74/100,0,0,0,1,2105.0,Action|Adventure|Sci-Fi,113365.0,3.5
Battlefield Earth,2000,51/100,1,0,0,0,3593.0,Action|Sci-Fi,137862.0,2.5
Stardust,2007,79/100,1,0,0,0,54259.0,Adventure|Comedy|Fantasy|Romance,40581.0,3.5
Star Trek: First Contact,1996,77/100,0,1,0,0,1356.0,Action|Adventure|Sci-Fi|Thriller,17143.0,5.0
"Honey, I Shrunk the Kids",1989,72/100,0,0,0,1,2054.0,Adventure|Children|Comedy|Fantasy|Sci-Fi,116564.0,2.5
Of Human Bondage,1934,61/100,0,0,1,0,959.0,Drama,31838.0,3.0
Willow,1988,75/100,0,0,0,1,2193.0,Action|Adventure|Fantasy,106737.0,3.0
To Die For,1995,70/100,0,1,0,0,45.0,Comedy|Drama|Thriller,83882.0,3.5
Crimson Tide,1995,76/100,0,0,1,0,161.0,Drama|Thriller|War,119757.0,2.0
Freaky Friday,2003,71/100,0,0,0,1,2014.0,Children|Comedy|Fantasy,69771.0,4.0
Snow White and the Seven Dwarfs,1937,78/100,0,0,0,1,594.0,Animation|Children|Drama|Fantasy|Musical,20392.0,3.0
Home for the Holidays,1995,61/100,0,0,1,0,57.0,Drama,64288.0,5.0
My Fair Lady,1964,75/100,1,0,0,0,914.0,Comedy|Drama|Musical|Romance,65352.0,5.0
Bob Roberts,1992,63/100,0,0,1,0,1171.0,Comedy,30904.0,3.0
What a Girl Wants,2003,66/100,1,0,0,0,6266.0,Comedy|Drama|Romance,108219.0,4.5
Cliffhanger,1993,71/100,0,1,0,0,434.0,Action|Adventure|Thriller,138273.0,3.0
Pirates of the Caribbean: At World's End,2007,81/100,0,0,0,1,53125.0,Action|Adventure|Comedy|Fantasy,117344.0,2.0
Bambi,1942,76/100,0,0,0,1,2018.0,Animation|Children|Drama,31233.0,3.0
Love Actually,2003,82/100,1,0,0,0,6942.0,Comedy|Drama|Romance,114545.0,3.5
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,1547.0,5.0
My Fair Lady,1964,75/100,1,0,0,0,914.0,Comedy|Drama|Musical|Romance,33082.0,3.0
